,movie_title,genres,language,title_year,duration,imdb_score,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,is_english
160,Star Trek ,Action|Adventure|Sci-Fi,English,2009.0,127.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
161,Spider-Man ,Action|Adventure|Fantasy|Romance,English,2002.0,121.0,7.3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
162,How to Train Your Dragon 2 ,Action|Adventure|Animation|Comedy|Family|Fantasy,English,2014.0,102.0,7.9,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
163,Gods of Egypt ,Action|Adventure|Fantasy,English,2016.0,126.0,5.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
164,Stealth ,Action|Adventure|Sci-Fi|Thriller,English,2005.0,121.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
165,Watchmen ,Action|Drama|Mystery|Sci-Fi,English,2009.0,215.0,7.7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
166,Lethal Weapon 4 ,Action|Crime|Thriller,English,1998.0,127.0,6.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
167,Hulk ,Action|Sci-Fi,English,2003.0,138.0,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
168,G.I. Joe: Retaliation ,Action|Adventure|Sci-Fi|Thriller,English,2013.0,122.0,5.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
169,Sahara ,Action|Adventure|Comedy|Thriller,English,2005.0,124.0,6.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
170,Final Fantasy: The Spirits Within ,Action|Adventure|Animation|Fantasy|Romance|Sci-Fi,English,2001.0,106.0,6.4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
171,Captain America: The First Avenger ,Action|Adventure|Sci-Fi,English,2011.0,124.0,6.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
172,The World Is Not Enough ,Action|Adventure|Thriller,English,1999.0,128.0,6.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
173,Master and Commander: The Far Side of the World ,Action|Adventure|Drama|History|War,English,2003.0,138.0,7.4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
174,The Twilight Saga: Breaking Dawn - Part 2 ,Adventure|Drama|Fantasy|Romance,English,2012.0,115.0,5.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
175,Happy Feet 2 ,Animation|Comedy|Family|Musical,English,2011.0,100.0,5.9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
176,The Incredible Hulk ,Action|Adventure|Sci-Fi,English,2008.0,135.0,6.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
178,The BFG ,Adventure|Family|Fantasy,English,2016.0,117.0,6.8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
179,The Revenant ,Adventure|Drama|Thriller|Western,English,2015.0,156.0,8.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
180,Turbo ,Adventure|Animation|Comedy|Family|Sport,English,2013.0,96.0,6.5,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
181,Rango ,Adventure|Animation|Comedy|Family|Western,English,2011.0,107.0,7.2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
182,Penguins of Madagascar ,Adventure|Animation|Comedy|Family,English,2014.0,92.0,6.7,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
183,The Bourne Ultimatum ,Action|Mystery|Thriller,English,2007.0,115.0,8.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
184,Kung Fu Panda ,Action|Adventure|Animation|Comedy|Family,English,2008.0,92.0,7.6,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
185,Ant-Man ,Action|Adventure|Comedy|Sci-Fi,English,2015.0,117.0,7.4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
186,The Hunger Games: Catching Fire ,Adventure|Sci-Fi|Thriller,English,2013.0,146.0,7.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
187,The Twilight Saga: Breaking Dawn - Part 2 ,Adventure|Drama|Fantasy|Romance,English,2012.0,115.0,5.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
188,Home ,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,English,2015.0,94.0,6.7,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
189,War of the Worlds ,Adventure|Sci-Fi|Thriller,English,2005.0,116.0,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
190,Bad Boys II ,Action|Comedy|Crime|Thriller,English,2003.0,147.0,6.6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
191,Puss in Boots ,Action|Adventure|Animation|Comedy|Family|Fantasy,English,2011.0,90.0,6.7,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
192,Salt ,Action|Crime|Mystery|Thriller,English,2010.0,101.0,6.4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
193,Noah ,Action|Adventure|Drama,English,2014.0,138.0,5.8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
194,The Adventures of Tintin ,Action|Adventure|Family|Mystery,English,2011.0,107.0,7.4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
195,Harry Potter and the Prisoner of Azkaban ,Adventure|Family|Fantasy|Mystery,English,2004.0,142.0,7.8,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
196,Australia ,Adventure|Drama|Romance|War,English,2008.0,165.0,6.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
197,After Earth ,Action|Adventure|Sci-Fi,English,2013.0,100.0,4.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
198,Dinosaur ,Adventure|Animation|Family|Thriller,English,2000.0,82.0,6.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
200,Night at the Museum: Secret of the Tomb ,Adventure|Comedy|Family|Fantasy,English,2014.0,98.0,6.2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
201,Megamind ,Action|Animation|Comedy|Family|Sci-Fi,English,2010.0,95.0,7.3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
202,Harry Potter and the Sorcerer's Stone ,Adventure|Family|Fantasy,English,2001.0,159.0,7.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
203,R.I.P.D. ,Action|Comedy|Fantasy,English,2013.0,96.0,5.6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
205,Pirates of the Caribbean: The Curse of the Black Pearl ,Action|Adventure|Fantasy,English,2003.0,143.0,8.1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
207,The Hunger Games: Mockingjay - Part 1 ,Adventure|Sci-Fi|Thriller,English,2014.0,123.0,6.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
208,The Da Vinci Code ,Mystery|Thriller,English,2006.0,174.0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
209,Rio 2 ,Adventure|Animation|Comedy|Family|Musical,English,2014.0,101.0,6.4,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
210,X-Men 2 ,Action|Adventure|Fantasy|Sci-Fi|Thriller,English,2003.0,134.0,7.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
211,Fast Five ,Action|Crime|Thriller,English,2011.0,132.0,7.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
212,Sherlock Holmes: A Game of Shadows ,Action|Adventure|Crime|Mystery|Thriller,English,2011.0,129.0,7.5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
213,Clash of the Titans ,Action|Adventure|Fantasy,English,2010.0,106.0,5.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
214,Total Recall ,Action|Sci-Fi,English,1990.0,113.0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
215,The 13th Warrior ,Action|Adventure|History,English,1999.0,102.0,6.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
216,The Bourne Legacy ,Action|Adventure|Thriller,English,2012.0,135.0,6.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
217,Batman & Robin ,Action,English,1997.0,125.0,3.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218,How the Grinch Stole Christmas ,Comedy|Family|Fantasy,English,2000.0,110.0,6.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
219,The Day After Tomorrow ,Action|Adventure|Sci-Fi|Thriller,English,2004.0,124.0,6.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
220,Mission: Impossible II ,Action|Adventure|Thriller,English,2000.0,123.0,6.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
221,The Perfect Storm ,Action|Adventure|Drama|Thriller,English,2000.0,130.0,6.4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
222,Fantastic 4: Rise of the Silver Surfer ,Action|Adventure|Sci-Fi|Thriller,English,2007.0,92.0,5.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
223,Life of Pi ,Adventure|Drama|Fantasy,English,2012.0,127.0,8.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
224,Ghost Rider ,Action|Fantasy|Thriller,English,2007.0,123.0,5.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
225,Jason Bourne ,Action|Thriller,English,2016.0,123.0,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
226,Charlie's Angels: Full Throttle ,Action|Adventure|Comedy|Crime,English,2003.0,107.0,4.8,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,Prometheus ,Adventure|Mystery|Sci-Fi,English,2012.0,124.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
228,Stuart Little 2 ,Adventure|Animation|Comedy|Family|Fantasy,English,2002.0,77.0,5.4,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
229,Elysium ,Action|Drama|Sci-Fi|Thriller,English,2013.0,109.0,6.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
230,The Chronicles of Riddick ,Action|Adventure|Sci-Fi|Thriller,English,2004.0,134.0,6.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
231,RoboCop ,Action|Crime|Sci-Fi|Thriller,English,2014.0,117.0,6.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
232,Speed Racer ,Action|Family|Sport,English,2008.0,135.0,6.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
233,How Do You Know ,Comedy|Drama|Romance,English,2010.0,121.0,5.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
234,Knight and Day ,Action|Comedy|Romance,English,2010.0,117.0,6.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
235,Oblivion ,Action|Adventure|Mystery|Sci-Fi,English,2013.0,124.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
236,Star Wars: Episode III - Revenge of the Sith ,Action|Adventure|Fantasy|Sci-Fi,English,2005.0,140.0,7.6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
237,Star Wars: Episode II - Attack of the Clones ,Action|Adventure|Fantasy|Sci-Fi,English,2002.0,142.0,6.7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
238,"Monsters, Inc. ",Adventure|Animation|Comedy|Family|Fantasy,English,2001.0,92.0,8.1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
239,The Wolverine ,Action|Adventure|Sci-Fi|Thriller,English,2013.0,138.0,6.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
240,Star Wars: Episode I - The Phantom Menace ,Action|Adventure|Fantasy|Sci-Fi,English,1999.0,136.0,6.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
241,The Croods ,Adventure|Animation|Comedy|Family|Fantasy,English,2013.0,98.0,7.3,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
242,Asterix at the Olympic Games ,Adventure|Comedy|Family|Fantasy,French,2008.0,116.0,5.1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
243,Windtalkers ,Action|Drama|War,English,2002.0,153.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
244,The Huntsman: Winter's War ,Action|Adventure|Drama|Fantasy,English,2016.0,120.0,6.1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
245,Teenage Mutant Ninja Turtles ,Action|Adventure|Comedy|Sci-Fi,English,2014.0,101.0,5.9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
246,Gravity ,Adventure|Drama|Sci-Fi|Thriller,English,2013.0,91.0,7.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
247,Dante's Peak ,Action|Adventure|Thriller,English,1997.0,108.0,5.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
248,Teenage Mutant Ninja Turtles: Out of the Shadows ,Action|Adventure|Comedy|Sci-Fi,English,2016.0,112.0,6.3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
249,Fantastic Four ,Action|Adventure|Sci-Fi,English,2015.0,100.0,4.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
250,Night at the Museum ,Action|Adventure|Comedy|Family|Fantasy,English,2006.0,108.0,6.4,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
251,San Andreas ,Action|Adventure|Drama|Thriller,English,2015.0,114.0,6.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
252,Tomorrow Never Dies ,Action|Adventure|Thriller,English,1997.0,119.0,6.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
253,The Patriot ,Action|Drama|History|War,English,2000.0,142.0,7.1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
254,Ocean's Twelve ,Crime|Thriller,English,2004.0,125.0,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
255,Mr. & Mrs. Smith ,Action|Comedy|Crime|Romance|Thriller,English,2005.0,126.0,6.5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
256,Insurgent ,Adventure|Sci-Fi|Thriller,English,2015.0,119.0,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
257,The Aviator ,Biography|Drama,English,2004.0,170.0,7.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258,Gulliver's Travels ,Adventure|Comedy|Family|Fantasy,English,2010.0,85.0,4.9,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
259,The Green Hornet ,Action|Comedy|Crime|Sci-Fi|Thriller,English,2011.0,119.0,5.8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
261,300: Rise of an Empire ,Action|Drama|Fantasy|War,English,2014.0,102.0,6.2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
262,The Smurfs ,Adventure|Animation|Comedy|Family|Fantasy,English,2011.0,103.0,5.5,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
263,Home on the Range ,Animation|Comedy|Family|Music|Western,English,2004.0,76.0,5.4,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
264,Allegiant ,Action|Adventure|Mystery|Sci-Fi|Thriller,English,2016.0,120.0,5.8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
265,Real Steel ,Action|Drama|Sci-Fi|Sport,English,2011.0,127.0,7.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
266,The Smurfs 2 ,Adventure|Animation|Comedy|Family|Fantasy,English,2013.0,105.0,5.4,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
267,Speed 2: Cruise Control ,Action|Crime|Romance|Thriller,English,1997.0,121.0,3.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
268,Ender's Game ,Action|Sci-Fi,English,2013.0,114.0,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
269,Live Free or Die Hard ,Action|Adventure|Thriller,English,2007.0,129.0,7.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
270,The Lord of the Rings: The Fellowship of the Ring ,Action|Adventure|Drama|Fantasy,English,2001.0,171.0,8.8,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
271,Around the World in 80 Days ,Action|Adventure|Comedy,English,2004.0,120.0,5.8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
272,Ali ,Biography|Drama|Sport,English,2001.0,165.0,6.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
273,The Cat in the Hat ,Adventure|Comedy|Family|Fantasy,English,2003.0,82.0,3.8,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
274,"I, Robot ",Action|Mystery|Sci-Fi|Thriller,English,2004.0,115.0,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
275,Kingdom of Heaven ,Action|Adventure|Drama|History|War,English,2005.0,194.0,7.2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
276,Stuart Little ,Adventure|Comedy|Family|Fantasy,English,1999.0,84.0,5.9,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
277,The Princess and the Frog ,Animation|Family|Fantasy|Musical|Romance,English,2009.0,97.0,7.1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
278,The Martian ,Adventure|Drama|Sci-Fi,English,2015.0,151.0,8.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
280,The Island ,Action|Adventure|Romance|Sci-Fi|Thriller,English,2005.0,136.0,6.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
282,Gone in Sixty Seconds ,Action|Crime|Thriller,English,2000.0,127.0,6.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
283,Gladiator ,Action|Drama|Romance,English,2000.0,171.0,8.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
284,Minority Report ,Action|Mystery|Sci-Fi|Thriller,English,2002.0,145.0,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
285,Harry Potter and the Chamber of Secrets ,Adventure|Family|Fantasy|Mystery,English,2002.0,174.0,7.4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
286,Casino Royale ,Action|Adventure|Thriller,English,2006.0,144.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
287,Planet of the Apes ,Action|Adventure|Sci-Fi|Thriller,English,2001.0,119.0,5.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
288,Terminator 2: Judgment Day ,Action|Sci-Fi,English,1991.0,153.0,8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
289,Public Enemies ,Biography|Crime|Drama|History|Romance,English,2009.0,140.0,7.0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
290,American Gangster ,Biography|Crime|Drama,English,2007.0,176.0,7.8,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291,True Lies ,Action|Comedy|Thriller,English,1994.0,141.0,7.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
292,The Taking of Pelham 1 2 3 ,Action|Crime|Thriller,English,2009.0,106.0,6.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
293,Little Fockers ,Comedy|Romance,English,2010.0,98.0,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
294,The Other Guys ,Action|Comedy|Crime,English,2010.0,116.0,6.7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295,Eraser ,Action|Drama|Mystery|Thriller,English,1996.0,115.0,6.1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
296,Django Unchained ,Drama|Western,English,2012.0,165.0,8.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
297,The Hunchback of Notre Dame ,Animation|Drama|Family|Musical|Romance,English,1996.0,91.0,6.9,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
298,The Emperor's New Groove ,Adventure|Animation|Comedy|Family|Fantasy,English,2000.0,78.0,7.3,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
299,The Expendables 2 ,Action|Adventure|Thriller,English,2012.0,103.0,6.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
300,National Treasure ,Action|Adventure|Comedy|Family|Mystery,English,2004.0,131.0,6.9,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
301,Eragon ,Action|Adventure|Family|Fantasy,English,2006.0,104.0,5.1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
302,Where the Wild Things Are ,Adventure|Drama|Family|Fantasy,English,2009.0,101.0,6.8,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
303,Pan ,Adventure|Family|Fantasy,English,2015.0,111.0,5.8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
304,Epic ,Adventure|Animation|Family|Fantasy,English,2013.0,102.0,6.7,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
305,The Tourist ,Action|Romance|Thriller,English,2010.0,103.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
306,End of Days ,Action|Fantasy|Horror|Mystery,English,1999.0,121.0,5.7,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
307,Blood Diamond ,Adventure|Drama|Thriller,English,2006.0,143.0,8.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
308,The Wolf of Wall Street ,Biography|Comedy|Crime|Drama,English,2013.0,240.0,8.2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
309,Batman Forever ,Action|Adventure|Fantasy,English,1995.0,121.0,5.4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
310,Starship Troopers ,Action|Sci-Fi|War,English,1997.0,129.0,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
311,Cloud Atlas ,Drama|Sci-Fi,English,2012.0,172.0,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
312,Legend of the Guardians: The Owls of Ga'Hoole ,Action|Adventure|Animation|Family|Fantasy,English,2010.0,101.0,7.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
313,Catwoman ,Action|Crime|Fantasy|Romance|Thriller,English,2004.0,87.0,3.3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
314,Hercules ,Action|Adventure,English,2014.0,101.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
315,Treasure Planet ,Adventure|Animation|Family|Sci-Fi,English,2002.0,95.0,7.1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
316,Land of the Lost ,Adventure|Comedy|Sci-Fi,English,2009.0,102.0,5.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
317,The Expendables 3 ,Action|Adventure|Thriller,English,2014.0,131.0,6.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
318,Point Break ,Action|Crime|Sport|Thriller,English,2015.0,114.0,5.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
319,Son of the Mask ,Comedy|Family|Fantasy,English,2005.0,94.0,2.2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
320,In the Heart of the Sea ,Action|Adventure|Biography|Drama|History|Thriller,English,2015.0,122.0,7.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
321,The Adventures of Pluto Nash ,Action|Comedy|Sci-Fi,English,2002.0,95.0,3.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
322,Green Zone ,Action|Drama|Thriller|War,English,2010.0,115.0,6.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
323,The Peanuts Movie ,Adventure|Animation|Comedy|Family,English,2015.0,88.0,7.2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
324,The Spanish Prisoner ,Drama|Mystery|Thriller,English,1997.0,110.0,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
325,The Mummy Returns ,Action|Adventure|Fantasy|Thriller,English,2001.0,130.0,6.3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
326,Gangs of New York ,Crime|Drama,English,2002.0,216.0,7.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
